type,dataset,metric,ori,combined-0.1,improvement-0.1,combined-0.2,improvement-0.2,combined-0.3,improvement-0.3,combined-0.4,improvement-0.4,combined-0.5,improvement-0.5,combined-0.6,improvement-0.6,combined-0.7,improvement-0.7,combined-0.8,improvement-0.8,combined-0.9,improvement-0.9
MT,wmt21.news,BARTScore_bart-large-cnn,0.6861350359038628,0.6941324565307249,1.1655753180314976,0.6991492971072982,1.896749258153152,0.7010188780707562,2.1692292898709997,0.6996362420434369,1.967718515027972,0.6949709512613168,1.2877808150132175,0.6870738564346536,0.13682737094951047,0.6760750211816655,-1.4661858374488967,0.6621762348652798,-3.4918492402915335,0.6456457269084019,-5.901070033848843
MT,wmt20,BARTScore_bart-large-cnn,0.8352951726495519,0.8559516038891648,2.472949912315525,0.872427856734175,4.4454565643948785,0.8850114543834261,5.9519417041731915,0.8939854350217651,7.026290141968383,0.8996146576735276,7.700210312476075,0.9021409764853574,8.002656548794729,0.9017861280301724,7.960174745139681,0.8987599150691932,7.597882101764264,0.8932718403040548,6.940859896340745
Adv.,paws_back,BARTScore_bart-large-cnn,0.7623888888888889,0.8701111111111111,14.12956350652188,0.9005555555555556,18.122859433068573,0.9090000000000001,19.230488960139922,0.9103888888888889,19.412664869197705,0.9099444444444446,19.35436857829922,0.9092222222222222,19.259637105589157,0.9071111111111111,18.98272972382131,0.9036666666666667,18.53093346935801,0.9003888888888889,18.100998323981642
Adv.,paws_para,BARTScore_bart-large-cnn,0.43511111111111117,0.6059444444444445,39.26200204290091,0.7516111111111111,72.74004085801838,0.8340555555555556,91.68794688457606,0.8740555555555556,100.88100102145043,0.8967222222222223,106.09039836567926,0.9083888888888888,108.77170582226756,0.9157777777777777,110.46986721144019,0.9202777777777779,111.50408580183861,0.9266111111111113,112.95965270684371
Adv.,wmt20_google-de,BARTScore_bart-large-cnn,0.495,0.5950000000000001,20.202020202020222,0.7,41.41414141414141,0.7777777777777778,57.12682379349046,0.8216666666666667,65.99326599326601,0.8438888888888889,70.48260381593717,0.8588888888888887,73.51290684624014,0.8666666666666667,75.08417508417509,0.8805555555555554,77.89001122334453,0.8933333333333334,80.4713804713805
Adv.,xpaws-de,BARTScore_bart-large-cnn,0.6344562259553888,0.7663674286441833,20.79122204059982,0.8607327196838035,35.66463444939465,0.9043305669591913,42.53632165046775,0.9180326040017758,44.695972148333276,0.9261007899692858,45.96764159335458,0.9279272816297719,46.255524600213846,0.930923522043103,46.727777892207186,0.9311246156038714,46.75947331145627,0.9281645552048714,46.29292254279722
MT,wmt21.news,BARTScore_bart-large-cnn+para_bi,0.7238962835954738,0.7200197612662677,-0.5355079749756464,0.7141145286494011,-1.351264700170629,0.7065543390310431,-2.395639397165572,0.6976406204289153,-3.626992396776918,0.6876213424600789,-5.011068844727751,0.6767003624065107,-6.519707623659665,0.6650427352364068,-8.130107819693599,0.6527792239818079,-9.824205652837325,0.6400117677589561,-11.587919117346079
MT,wmt20,BARTScore_bart-large-cnn+para_bi,0.8792946242158276,0.8896722253633204,1.180218877915662,0.8966531746028071,1.974144946292622,0.9008669967987151,2.4533725089160185,0.9028234727599461,2.675877674687488,0.9029319095629408,2.688209923743523,0.9015231494622992,2.52799512635431,0.8988688636975073,2.226129779780739,0.8951964046087835,1.8084701026277017,0.8906994251615549,1.2970397670631018
Adv.,paws_back,BARTScore_bart-large-cnn+para_bi,0.5915555555555555,0.8231666666666667,39.152892561983485,0.8603888888888889,45.44515401953419,0.876388888888889,48.149887302779895,0.8825555555555556,49.19233658903084,0.8866666666666667,49.8873027798648,0.8893333333333333,50.33809166040572,0.8917222222222223,50.741923365890344,0.8927777777777778,50.92036063110446,0.8955555555555557,51.38993238166796
Adv.,paws_para,BARTScore_bart-large-cnn+para_bi,0.6191111111111112,0.7727222222222223,24.811557788944725,0.855,38.10122038765253,0.8916111111111111,44.01471643933954,0.9097777777777778,46.94903086862885,0.9191666666666668,48.46554199569275,0.9237777777777778,49.21033740129217,0.9267777777777779,49.69490308686289,0.9287777777777778,50.01794687724335,0.9302777777777779,50.260229720028725
Adv.,wmt20_google-de,BARTScore_bart-large-cnn+para_bi,0.7622222222222222,0.825,8.23615160349853,0.8583333333333333,12.609329446064121,0.8794444444444445,15.379008746355694,0.8894444444444445,16.69096209912537,0.8955555555555557,17.492711370262406,0.9011111111111111,18.221574344023317,0.9038888888888889,18.586005830903773,0.9066666666666667,18.950437317784253,0.9072222222222222,19.023323615160347
Adv.,xpaws-de,BARTScore_bart-large-cnn+para_bi,0.7500589328963234,0.8520733367507105,13.600851797133128,0.9062338874750606,20.821691167075862,0.9203761605075884,22.70717941503497,0.9259573331522992,23.451277298538532,0.9291538003517873,23.877439438511328,0.9284501425227636,23.783625766256723,0.9285258870149065,23.793724238366167,0.9278183600213714,23.69939471804394,0.9276963223540518,23.683124307551196
MT,wmt21.news,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),0.7111003576404709,0.7052995618175242,-0.8157492484175521,0.6976148229386216,-1.8964319954212994,0.6897708125787362,-2.9995126331407107,0.6818678033438105,-4.110890113128063,0.673751697973081,-5.2522346903773,0.665284850697286,-6.44290309390464,0.656381684257961,-7.694929807667938,0.6470020179752934,-9.013965325212968,0.6371407996989754,-10.400720115920548
MT,wmt20,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),0.8872138351303926,0.8967882051276185,1.0791502136369147,0.9021977326796524,1.688871042803064,0.9048790883058866,1.9910930686622752,0.9055443914167816,2.0660809785157275,0.9046486112959349,1.9651154519000347,0.9025114081148636,1.7242261536896342,0.8993682094846667,1.3699486947797324,0.8953997813880413,0.9226576427818767,0.8907513876036637,0.39872602671384705
Adv.,paws_back,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),0.41538888888888886,0.7018333333333334,68.95813829075837,0.7983333333333333,92.1893807676876,0.837,101.4979269760599,0.858111111111111,106.58017921626319,0.8713333333333333,109.76327404039053,0.8796666666666666,111.76942624047079,0.8855,113.17373278052693,0.8897222222222223,114.19018322856762,0.8940555555555556,115.23338237260936
Adv.,paws_para,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),0.4895,0.6559444444444443,34.00295085688343,0.7786111111111111,59.06253546702986,0.8496111111111111,73.56713199409828,0.8863333333333334,81.06911814776984,0.9045,84.78038815117466,0.9159444444444446,87.11837475882422,0.9208333333333333,88.1171263193735,0.9257222222222222,89.11587787992283,0.9289444444444445,89.77414595392123
Adv.,wmt20_google-de,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),0.5011111111111111,0.5977777777777777,19.290465631929045,0.706111111111111,40.90909090909089,0.7622222222222221,52.10643015521064,0.8044444444444445,60.53215077605325,0.8383333333333334,67.2949002217295,0.8527777777777777,70.17738359201775,0.8716666666666667,73.9467849223947,0.883888888888889,76.38580931263861,0.8938888888888888,78.38137472283815
Adv.,xpaws-de,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),0.6360317631305921,0.7330437506197622,15.252695401825612,0.8292437795411067,30.377730737771948,0.8834047538956126,38.893181929693824,0.9109340055737462,43.22146445801172,0.9268794442758256,45.72848370239582,0.9257381644361805,45.54904614820392,0.9275401216979409,45.83235861248889,0.9296080851500995,46.15749386076327,0.9295526706503154,46.14878132422086
MT,wmt21.news,BLEURT_BLEURT-20,0.7267961403079306,0.7242129005840112,-0.35542837676943995,0.7195390801949835,-0.9985000897050011,0.7129209643596155,-1.9090877315936838,0.7045134994870857,-3.0658722006151717,0.6944878197579872,-4.445307116828512,0.6830301058090298,-6.0217758559309225,0.6703362651300758,-7.76832347430102,0.6566057497558402,-9.657507333810555,0.6420363740615871,-11.662110122163327
MT,wmt20,BLEURT_BLEURT-20,0.8875117649133248,0.8958676307857317,0.9414935331277574,0.9012761270896676,1.550893489021754,0.9043045241715287,1.8921168058931404,0.9054083227216732,2.0164868248361945,0.9049364954091919,1.963323888733881,0.9031437991523864,1.7613326219498848,0.9002072448463133,1.4304576496772858,0.8962450220262921,0.9840159261235382,0.8913369162029319,0.4309972488061087
Adv.,paws_back,BLEURT_BLEURT-20,0.7466666666666666,0.8354444444444443,11.889880952380949,0.8706111111111112,16.599702380952408,0.8850555555555556,18.5342261904762,0.8921666666666668,19.48660714285717,0.896888888888889,20.119047619047635,0.8989444444444445,20.39434523809527,0.8995555555555556,20.476190476190492,0.8987222222222222,20.364583333333353,0.8978888888888891,20.252976190476236
Adv.,paws_para,BLEURT_BLEURT-20,0.6902777777777778,0.7945,15.098591549295781,0.8613333333333334,24.78068410462777,0.8951111111111112,29.67404426559357,0.9112777777777777,32.01609657947686,0.9190555555555555,33.14285714285714,0.9239444444444445,33.85110663983903,0.9266666666666666,34.24547283702213,0.9288333333333334,34.55935613682093,0.9297222222222222,34.68812877263581
Adv.,wmt20_google-de,BLEURT_BLEURT-20,0.6905555555555556,0.7583333333333333,9.814963797264674,0.8138888888888889,17.86001609010457,0.8472222222222223,22.68704746580854,0.866111111111111,25.42236524537409,0.8788888888888889,27.27272727272727,0.8855555555555557,28.23813354786806,0.8922222222222221,29.20353982300883,0.8972222222222221,29.92759452936442,0.9022222222222224,30.651649235720058
Adv.,xpaws-de,BLEURT_BLEURT-20,0.8229101433925617,0.8734058170609461,6.136231771333978,0.9137304202740351,11.036475563061355,0.932452807593471,13.311619145840691,0.9382483691148473,14.01589549580562,0.9397250592181865,14.1953428042628,0.9358579805773929,13.725415598741787,0.9341418955097028,13.516877026035035,0.9338638591862486,13.48309006573485,0.9335221542138298,13.44156609435565
MT,wmt21.news,COMET_wmt20-comet-da,0.7301265529186853,0.7277215005838311,-0.32940211874776804,0.7231118708838087,-0.9607487916766466,0.716385582115822,-1.8819985039488896,0.707664614623844,-3.0764445156869824,0.6971303434023659,-4.51924524377546,0.6850254761565171,-6.177158820190332,0.6716382924139592,-8.010701743542803,0.6572774680561728,-9.977596975660985,0.6422460316748678,-12.036340945623003
MT,wmt20,COMET_wmt20-comet-da,0.8855026038924455,0.8955000071444443,1.1290089050052243,0.9022947868563376,1.8963448430391772,0.906302694945814,2.3489587678157564,0.9079309688072094,2.532840086090582,0.9075536542708015,2.4902298741330764,0.905499441332639,2.2582471640729684,0.9020496508251187,1.8686615781745353,0.897442833113972,1.3484126606788438,0.8918824878835284,0.7204816748181742
Adv.,wmt20_google-de,COMET_wmt20-comet-da,0.5738888888888889,0.7377777777777779,28.55759922555665,0.8083333333333333,40.85188770571153,0.8461111111111111,47.434656340755076,0.8633333333333333,50.43562439496612,0.8783333333333334,53.04937076476284,0.8911111111111111,55.2758954501452,0.8972222222222221,56.3407550822846,0.9022222222222221,57.21200387221683,0.9066666666666667,57.98644724104551
Adv.,xpaws-de,COMET_wmt20-comet-da,0.7651891493636034,0.8843868213048746,15.577543413991979,0.9264768759934598,21.07815129945283,0.9478361979677374,23.8695293518,0.9460429396473565,23.63517444466725,0.9467445038377519,23.72685951246767,0.9421791538707978,23.130229258268287,0.9403497572002338,22.89115155152277,0.9367247377423225,22.41740993339787,0.9319569810620578,21.794327825630155
MT,wmt21.news,MoverScore_bert_mnli_1-gram_idf(True),0.7028544617721032,0.7003133961141363,-0.3615351109189868,0.6957758257311093,-1.0071268557001911,0.6897354897667436,-1.8665275272327086,0.6825647269892932,-2.886761895436163,0.6745401529385519,-4.028473940702126,0.6658605333506582,-5.263383877249983,0.6566642515907153,-6.571802939818971,0.6470471099690739,-7.940100666405748,0.6370793625611865,-9.358281520341826
MT,wmt20,MoverScore_bert_mnli_1-gram_idf(True),0.9101272366950287,0.9131664542863746,0.3339332643622628,0.9141757695376089,0.4448315223794186,0.9135562821056006,0.37676549742911014,0.9116483247335629,0.16712916361647512,0.908731539436902,-0.15335188332512573,0.9050315878664648,-0.5598831265689719,0.9007296488610759,-1.0325575870115178,0.8959719121400915,-1.5553127062035599,0.8908776110236014,-2.1150477532492107
Adv.,paws_back,MoverScore_bert_mnli_1-gram_idf(True),0.5837222222222223,0.7614444444444444,30.446369087275137,0.8267777777777777,41.63890739506995,0.8546111111111111,46.40715713333967,0.8716111111111111,49.319501284857715,0.8811111111111111,50.94698772247072,0.8867222222222222,51.908251641762625,0.8902222222222222,52.507851908251645,0.8941111111111112,53.17407442657276,0.8957222222222223,53.45008089844867
Adv.,paws_para,MoverScore_bert_mnli_1-gram_idf(True),0.5095555555555555,0.6202777777777778,21.729175752289585,0.7371666666666666,44.668556476232,0.8243888888888888,61.78587003924989,0.8733888888888889,71.40209332751854,0.8968333333333334,76.00305276929788,0.9100555555555556,78.59790667248147,0.9182777777777777,80.21151330135194,0.9226666666666667,81.07283035324903,0.9273888888888888,81.9995638901003
Adv.,wmt20_google-de,MoverScore_bert_mnli_1-gram_idf(True),0.3283333333333333,0.45499999999999996,38.57868020304569,0.5538888888888889,68.69712351945856,0.6544444444444444,99.32318104906936,0.7305555555555556,122.50423011844336,0.7733333333333333,135.53299492385787,0.8033333333333332,144.67005076142132,0.8288888888888889,152.45346869712355,0.8477777777777777,158.20642978003386,0.8777777777777778,167.3434856175973
Adv.,xpaws-de,MoverScore_bert_mnli_1-gram_idf(True),0.4897029592483684,0.6023101552147685,22.9950000994966,0.7066994226203539,44.31185462000218,0.8020471005582948,63.78236753752413,0.8603967750598467,75.6976875084533,0.8867327517868488,81.07563677946128,0.900337760657785,83.85385337260136,0.9052790538888692,84.86289224765093,0.9130847220499798,86.45685201728175,0.91996169721194,87.8611676400657
MT,wmt21.news,SentSim_new_BERTScore_ref,0.25813360979910255,0.3116799664596813,20.74365934070044,0.3707255469551213,43.61769753409701,0.4303660485097485,66.7222059323035,0.48407924033585115,87.53049659538527,0.5276964003587599,104.42762210215469,0.5609857222234936,117.32378153317251,0.5862077168637877,127.09468841349837,0.606089939875173,134.79698763244124,0.6210293071930441,140.58444294657022
MT,wmt20,SentSim_new_BERTScore_ref,0.543050370390489,0.6034112983315587,11.115161913556237,0.6552950369770165,20.669291967486593,0.7034975984224257,29.5455517167891,0.7469442770247624,37.54603951152087,0.784601969884122,44.48051463806968,0.817003667583422,50.447124637065,0.8447205899339041,55.551056769649996,0.8665976722889512,59.57961167871231,0.8803919354381151,62.11975600072888
Adv.,paws_back,SentSim_new_BERTScore_ref,0.8721666666666666,0.906277777777778,3.9110771386712706,0.9172777777777777,5.172303968405623,0.9226666666666667,5.790177718326017,0.9239999999999999,5.94305369768775,0.9238333333333334,5.923944200267539,0.9210555555555556,5.605452576597236,0.9173333333333333,5.178673800879041,0.9121666666666667,4.586279380852298,0.9056666666666666,3.8410089814637782
Adv.,paws_para,SentSim_new_BERTScore_ref,0.6674444444444444,0.7519444444444444,12.660229731979356,0.8195000000000001,22.781754619610474,0.8597777777777778,28.81638088896288,0.8862222222222222,32.77842517063427,0.902,35.14233394373232,0.9129444444444444,36.78208756450809,0.919,37.68936241052108,0.9238888888888889,38.421841185283846,0.9281666666666667,39.06276011320129
Adv.,wmt20_google-de,SentSim_new_BERTScore_ref,0.6122222222222222,0.6788888888888889,10.88929219600725,0.7361111111111112,20.235934664246823,0.7916666666666666,29.31034482758621,0.8177777777777777,33.5753176043557,0.8444444444444444,37.93103448275863,0.8566666666666666,39.92740471869327,0.8677777777777778,41.742286751361156,0.8788888888888889,43.557168784029045,0.8894444444444444,45.28130671506352
Adv.,xpaws-de,SentSim_new_BERTScore_ref,0.5888226461441126,0.6931163768463482,17.71224856672886,0.7857041511820716,33.43646959355786,0.8392961688698293,42.538024711844045,0.8711004948016536,47.93936688848994,0.8864028881179383,50.538178842563376,0.8972820349228314,52.38578896356243,0.9043010733840663,53.57783524561337,0.9126834193288909,55.001412616442444,0.9197973592896879,56.2095760604578
Adv.,paws_back,SentSim_new_WMD_ref,0.8335555555555555,0.8769444444444445,5.205278592375384,0.8987777777777778,7.824580111970159,0.9088888888888889,9.03758997600641,0.913,9.53079178885632,0.9151666666666666,9.79072247400692,0.9146666666666666,9.730738469741397,0.9135000000000001,9.590775793121864,0.9088333333333333,9.03092508664356,0.9037222222222222,8.417755265262606
Adv.,paws_para,SentSim_new_WMD_ref,0.5753888888888888,0.6779444444444445,17.82369411991891,0.766,33.127353480737675,0.8289444444444444,44.06681471468572,0.8660555555555556,50.51655884908759,0.8871111111111111,54.175919667857485,0.9011111111111111,56.60905667664382,0.9103333333333333,58.21183740465388,0.9182222222222222,59.58289079849377,0.9249444444444445,60.751182774934854
Adv.,wmt20_google-de,SentSim_new_WMD_ref,0.5511111111111111,0.6233333333333335,13.104838709677447,0.7,27.01612903225805,0.7633333333333332,38.508064516129004,0.8022222222222223,45.56451612903227,0.8305555555555556,50.70564516129033,0.8461111111111111,53.52822580645162,0.8594444444444445,55.947580645161295,0.8688888888888888,57.661290322580626,0.8861111111111111,60.78629032258065
